order_id,user_id,order_amount,order_date
932,182,205.9,2025-08-24
933,182,320.14,2025-10-26
934,183,357.17,2025-04-13
935,183,323.34,2025-12-09
936,183,256.04,2025-10-23
937,183,499.07,2026-01-17
938,183,248.27,2025-03-11
939,183,58.96,2025-04-18
940,183,419.56,2025-12-19
941,183,293.75,2025-09-05
942,186,114.13,2026-01-02
943,186,419.76,2026-01-21
944,186,87.92,2025-11-15
945,186,133.74,2025-09-11
946,186,283.34,2025-12-21
947,186,46.06,2026-01-19
948,186,309.17,2026-01-21
949,186,442.09,2025-12-02
950,186,91.17,2025-12-03
951,186,411.95,2025-10-22
952,187,435.22,2025-12-07
953,187,219.8,2025-12-30
954,187,83.58,2025-12-29
955,187,353.36,2026-01-24
956,187,134.14,2026-01-12
957,187,95.78,2025-09-29
958,187,286.43,2025-10-28
959,188,359.95,2026-01-14
960,188,479.01,2026-01-18
961,188,273.24,2026-01-13
962,188,111.09,2025-12-29
963,188,72.9,2025-12-18
964,189,305.37,2025-04-11
965,189,118.13,2025-09-26
966,190,401.09,2025-12-26
967,190,315.4,2025-07-13
968,190,37.19,2025-12-31
969,190,41.1,2025-07-18
970,190,395.02,2026-02-01
971,190,391.52,2026-01-18
972,190,144.05,2025-06-30
973,190,285.19,2025-10-30
974,191,244.99,2025-10-11
975,191,203.03,2025-10-15
976,191,368.1,2026-02-01
977,191,33.25,2025-11-04
978,191,326.82,2026-01-01
979,191,341.85,2025-12-14
980,191,108.32,2025-12-09
981,191,324.34,2025-11-22
982,191,241.94,2025-10-09
983,192,159.23,2025-09-27
984,192,134.31,2025-11-15
985,192,446.49,2026-01-15
986,192,476.94,2025-10-13
987,192,262.79,2026-01-30
988,193,306.45,2026-01-19
989,193,474.38,2026-01-09
990,193,469.56,2026-01-18
991,193,134.3,2025-12-29
992,193,454.75,2025-12-28
993,193,369.21,2026-01-14
994,193,40.32,2026-02-05
995,193,178.16,2026-01-30
996,193,319.08,2026-01-08
997,193,266.89,2026-01-22
998,194,31.86,2025-12-24
999,194,265.93,2025-09-01
1000,194,421.32,2025-09-11
1001,194,201.55,2025-09-14
1002,194,309.1,2026-01-29
1003,194,316.11,2025-10-06
1004,194,162.4,2026-01-25
1005,194,300.14,2025-06-08
1006,195,145.67,2025-02-11
1007,195,491.87,2025-07-27
1008,195,427.85,2025-02-24
1009,195,467.98,2025-07-27
1010,195,239.49,2025-08-31
1011,196,278.44,2026-01-20
1012,196,258.85,2025-08-25
1013,196,159.18,2025-12-06
1014,196,205.99,2025-10-25
1015,196,155.41,2026-01-20
1016,196,47.12,2025-09-25
1017,196,376.12,2025-09-01
1018,196,136.81,2026-01-27
1019,196,195.52,2025-10-23
1020,196,171.68,2025-07-30
1021,197,325.4,2025-08-19
1022,197,419.11,2025-10-24
1023,197,49.63,2026-02-01
1024,197,282.63,2025-06-08
1025,197,101.78,2025-06-05
1026,197,388.64,2025-10-31
1027,198,318.47,2025-06-15
1028,198,257.29,2025-05-28
1029,198,287.34,2025-10-23
1030,198,110.41,2025-04-14
1031,198,410.95,2025-06-26
1032,198,24.49,2025-11-01
1033,198,296.81,2025-05-05
1034,198,41.34,2025-09-07
1035,198,55.32,2025-08-26
1036,198,299.49,2025-06-10
1037,199,85.95,2025-11-24
1038,199,384.41,2025-11-15
1039,199,197.3,2025-09-15
1040,199,308.72,2025-10-30
1041,199,48.23,2025-12-11
1042,200,151.92,2025-12-10
1043,200,104.46,2026-01-10
1044,200,444.3,2025-12-05
1045,200,473.97,2025-11-27
1046,200,253.5,2026-01-18
1047,200,496.5,2025-10-30
1048,200,471.68,2026-02-02
1049,200,291.07,2025-12-07
1050,200,449.01,2025-11-24
1051,201,252.77,2025-10-01
1052,202,196.96,2026-01-22
1053,202,118.13,2026-01-19
1054,202,468.29,2026-01-10
1055,202,415.22,2026-01-25
1056,202,378.47,2026-01-17
1057,202,195.36,2026-01-18
1058,202,331.92,2026-01-30
1059,202,144.79,2026-01-04
1060,202,424.08,2026-01-05
1061,203,231.85,2025-04-07
1062,204,382.05,2026-02-04
1063,204,149.57,2025-11-23
1064,204,355.99,2025-11-23
1065,204,329.92,2025-09-21
1066,206,348.55,2025-07-20
1067,206,258.75,2025-10-16
1068,206,56.72,2025-06-30
1069,207,101.47,2025-05-12
1070,207,346.77,2025-06-09
1071,207,291.69,2025-08-15
1072,208,51.68,2025-05-13
1073,208,62.99,2025-11-29
1074,208,152.99,2026-01-15
1075,208,205.9,2025-06-11
1076,209,280.3,2025-10-29
1077,209,168.79,2025-10-31
1078,209,412.73,2025-09-02
1079,209,201.07,2026-01-09
1080,209,125.08,2025-08-15
1081,209,383.82,2025-05-17
1082,209,360.9,2025-08-28
1083,210,409.87,2025-11-28
1084,210,495.98,2025-11-16
1085,210,365.58,2026-01-27
1086,210,54.45,2026-01-17
1087,211,450.81,2025-09-16
1088,211,21.24,2025-12-05
1089,211,216.37,2025-08-16
1090,211,368.39,2025-08-19
1091,211,449.07,2025-09-05
1092,211,245.92,2025-11-02
1093,211,65.77,2026-01-03
1094,212,289.38,2026-01-31
1095,212,159.57,2026-02-01
1096,212,228.43,2026-02-04
1097,212,198.12,2026-01-31
1098,212,96.75,2026-01-31
1099,212,381.57,2026-02-01
1100,212,392.87,2026-01-30
1101,212,217.17,2026-02-01
1102,212,21.62,2026-02-02
1103,213,472.65,2025-11-27
1104,213,440.33,2025-09-25
1105,213,122.51,2025-09-02
1106,213,75.86,2025-10-17
1107,214,350.23,2025-09-08
1108,214,79.12,2026-02-04
1109,214,77.35,2026-01-20
1110,214,459.93,2025-10-27
1111,214,198.25,2025-12-06
1112,214,218.47,2025-11-26
1113,214,421.16,2025-09-15
1114,214,199.57,2025-07-20
1115,216,258.35,2026-02-04
1116,216,499.67,2026-01-02
1117,216,448.44,2025-10-08
1118,216,367.55,2026-02-02
1119,216,436.33,2025-07-03
1120,216,150.22,2025-10-19
1121,216,105.93,2025-10-20
1122,216,85.6,2025-09-05
1123,217,194.07,2026-02-02
1124,217,396.99,2026-01-25
1125,217,344.49,2025-11-04
1126,217,316.19,2025-12-17
1127,217,185.42,2025-09-23
1128,218,403.0,2026-01-30
1129,218,358.38,2026-01-24
1130,218,53.46,2026-02-03
1131,218,421.26,2026-02-01
1132,218,272.61,2026-01-13
1133,218,391.03,2026-01-01
1134,220,424.07,2026-01-22
1135,220,386.42,2025-12-15
1136,220,126.98,2025-09-27
1137,220,107.07,2025-12-10
1138,221,462.64,2026-02-01
1139,222,277.76,2025-11-03
1140,222,277.51,2025-11-15
1141,222,327.68,2026-01-31
1142,223,243.73,2026-01-22
1143,223,113.11,2025-08-19
1144,223,329.83,2025-10-04
1145,223,283.19,2025-07-26
1146,223,104.6,2025-07-10
1147,223,452.03,2025-09-15
1148,223,360.99,2025-12-15
1149,224,481.52,2025-12-26
1150,224,445.5,2025-12-05
1151,224,282.62,2025-11-12
1152,224,264.2,2025-12-27
1153,226,110.85,2025-12-29
1154,227,63.47,2025-09-10
1155,227,422.2,2025-09-18
1156,227,402.54,2025-09-08
1157,227,373.62,2025-11-17
1158,229,192.49,2025-10-24
1159,229,457.23,2025-12-28
1160,229,492.31,2025-11-13
1161,229,246.92,2025-07-17
1162,229,61.51,2025-08-10
1163,230,462.96,2026-02-02
1164,230,167.76,2026-02-04
1165,231,289.86,2026-01-30
1166,231,103.93,2026-01-18
1167,231,323.81,2026-01-22
1168,231,378.7,2026-01-07
1169,231,472.12,2025-12-16
1170,231,243.52,2026-01-05
1171,232,150.12,2025-05-21
1172,232,430.77,2025-06-02
1173,232,486.86,2025-12-21
1174,232,410.63,2025-10-21
1175,232,286.17,2025-10-24
1176,232,298.95,2025-10-23
1177,234,27.45,2026-01-03
1178,234,431.28,2026-01-16
1179,234,209.21,2025-07-27
1180,234,491.81,2026-01-26
1181,234,420.19,2025-07-23
1182,234,35.89,2025-10-23
1183,234,438.75,2025-07-10
1184,235,493.09,2025-12-12
1185,235,290.46,2025-05-23
1186,235,108.65,2025-03-04
1187,236,248.45,2025-06-18
1188,236,112.31,2025-03-29
1189,236,261.43,2025-06-21
1190,236,161.88,2025-03-31
1191,236,369.99,2026-01-10
1192,237,212.7,2025-04-05
1193,237,49.58,2025-12-16
1194,237,103.57,2025-11-11
1195,237,317.27,2025-05-12
1196,237,394.22,2026-01-31
1197,237,264.92,2025-09-22
1198,238,40.95,2025-11-11
1199,238,46.39,2025-08-12
1200,240,73.2,2025-09-16
1201,240,225.31,2025-10-09
1202,240,97.72,2025-08-31
1203,241,110.61,2025-12-04
1204,241,350.03,2025-12-25
1205,242,139.12,2025-11-23
1206,244,206.43,2025-12-06
1207,244,194.69,2025-11-26
1208,244,22.18,2025-11-16
1209,245,249.98,2026-02-04
1210,245,469.25,2026-01-29
1211,245,67.3,2026-01-28
1212,245,95.56,2026-02-04
1213,246,317.64,2026-01-28
1214,246,335.14,2026-01-11
1215,246,117.45,2025-12-26
1216,246,341.22,2026-01-15
1217,246,180.62,2026-01-01
1218,246,309.03,2025-12-31
1219,246,81.84,2026-01-29
1220,246,256.72,2026-01-20
1221,246,434.21,2026-01-13
1222,246,95.59,2026-01-13
1223,247,204.07,2026-01-25
1224,247,254.62,2025-12-22
1225,247,255.38,2025-11-08
1226,247,382.81,2026-01-22
1227,247,232.86,2026-01-26
1228,247,149.21,2025-12-29
1229,247,275.27,2026-01-24
1230,247,340.99,2026-01-22
1231,247,377.01,2025-12-18
1232,247,207.82,2025-12-06
1233,248,479.06,2025-08-23
1234,248,41.19,2025-07-23
1235,248,428.26,2026-01-28
1236,248,240.53,2025-11-07
1237,248,152.27,2025-07-04
1238,249,25.48,2026-01-27
1239,249,111.49,2026-01-30
1240,249,82.3,2026-01-19
1241,249,81.34,2026-01-13
1242,249,164.37,2026-01-26
1243,249,74.96,2026-01-23
1244,250,296.71,2025-11-22
1245,250,169.27,2025-09-26
1246,250,290.07,2026-01-23
1247,250,218.38,2025-08-13
1248,250,449.13,2025-12-08
1249,250,468.98,2025-12-14
1250,250,270.79,2025-08-24
1251,250,293.84,2025-06-28
1252,250,82.93,2025-12-14
1253,250,329.88,2025-10-08
1254,251,174.06,2025-10-30
1255,251,266.4,2025-12-09
1256,251,382.38,2025-11-11
1257,251,235.75,2025-11-20
1258,251,240.26,2026-02-05
1259,251,44.08,2026-01-13
1260,251,314.12,2025-11-06
1261,251,262.53,2025-11-03
1262,252,373.7,2025-07-09
1263,252,30.46,2025-06-14
1264,252,148.52,2025-09-01
1265,252,118.22,2025-08-31
1266,252,191.39,2025-07-31
1267,252,137.02,2025-07-24
1268,252,30.29,2025-12-14
1269,252,99.35,2025-08-23
1270,252,137.58,2025-07-06
1271,253,149.12,2026-01-29
1272,253,210.58,2026-01-06
1273,253,290.73,2026-01-01
1274,253,32.84,2025-12-28
1275,253,179.82,2026-01-25
1276,253,113.45,2026-01-27
1277,253,314.28,2026-01-07
1278,253,335.67,2026-01-30
1279,254,89.57,2025-09-24
1280,254,234.99,2025-09-29
1281,254,361.87,2025-12-02
1282,254,138.27,2026-01-17
1283,254,382.27,2025-10-11
1284,254,65.32,2026-02-03
1285,254,411.51,2025-07-31
1286,254,141.8,2025-11-21
1287,254,141.78,2025-12-26
1288,255,79.66,2026-01-28
1289,255,196.36,2026-01-19
1290,255,149.08,2026-01-22
1291,255,326.16,2026-01-28
1292,256,274.31,2025-12-11
1293,256,75.69,2025-03-02
1294,256,197.66,2025-04-20
1295,256,159.16,2025-07-11
1296,256,332.45,2025-10-17
1297,256,467.41,2025-02-22
1298,256,426.27,2026-01-26
1299,257,85.81,2026-02-02
1300,257,239.49,2025-12-03
1301,258,306.36,2025-12-27
1302,258,143.72,2026-01-15
1303,258,106.76,2026-01-24
1304,258,228.69,2025-12-29
1305,258,268.46,2026-02-05
1306,258,48.63,2026-01-03
1307,258,348.0,2026-01-15
1308,258,409.74,2026-01-27
1309,258,461.32,2026-02-05
1310,260,439.57,2025-11-19
1311,260,487.34,2025-10-09
1312,260,318.04,2025-11-21
1313,260,463.51,2025-11-19
1314,260,375.94,2025-10-06
1315,261,330.21,2025-10-25
1316,261,439.98,2025-06-25
1317,261,315.64,2025-05-27
1318,261,199.75,2026-01-10
1319,261,148.4,2026-01-07
1320,262,360.21,2025-11-30
1321,262,106.37,2025-12-27
1322,262,40.27,2026-01-03
1323,262,316.51,2025-11-25
1324,262,362.25,2026-02-04
1325,262,416.6,2025-12-07
1326,262,206.51,2025-12-14
1327,262,63.36,2025-11-26
1328,262,472.24,2025-12-24
1329,262,63.86,2026-01-15
1330,264,91.96,2025-10-30
1331,264,72.82,2025-10-22
1332,264,353.27,2025-04-02
1333,264,430.76,2025-10-04
1334,266,358.44,2026-02-03
1335,266,417.11,2026-01-30
1336,266,413.28,2026-01-26
1337,266,463.54,2026-01-21
1338,266,210.7,2026-01-22
1339,266,408.1,2026-01-30
1340,266,161.28,2026-01-24
1341,266,433.87,2026-01-25
1342,266,479.85,2026-02-05
1343,266,240.91,2026-02-02
1344,267,51.82,2025-07-30
1345,268,324.85,2025-06-09
1346,268,254.48,2025-06-18
1347,268,286.32,2025-07-31
1348,268,456.65,2025-12-07
1349,268,70.67,2025-11-12
1350,268,61.75,2025-07-06
1351,269,50.94,2026-02-02
1352,269,86.29,2026-01-06
1353,269,404.09,2026-02-05
1354,269,205.6,2026-01-01
1355,269,416.24,2025-12-29
1356,269,145.61,2026-01-19
1357,270,190.14,2025-10-12
1358,270,77.65,2025-09-03
1359,270,346.59,2025-11-13
1360,270,473.59,2025-11-16
1361,270,303.26,2025-12-23
1362,270,182.35,2026-01-04
1363,270,416.89,2025-10-04
1364,270,147.18,2026-01-11
1365,270,148.52,2025-11-24
1366,270,105.37,2025-11-02
1367,271,26.62,2025-12-02
1368,271,313.52,2026-02-01
1369,271,263.49,2026-02-01
1370,271,255.41,2025-12-20
1371,271,213.37,2026-01-10
1372,271,258.73,2026-01-03
1373,271,397.93,2025-12-18
1374,271,374.48,2025-12-06
1375,272,356.86,2025-06-06
1376,273,102.01,2025-08-20
1377,273,75.05,2025-08-06
1378,273,248.32,2025-12-08
1379,273,201.83,2025-08-24
1380,274,77.65,2025-11-08
1381,274,458.51,2025-08-29
1382,274,109.92,2025-08-22
1383,275,205.74,2025-12-30
1384,275,463.72,2025-12-03
1385,275,52.56,2025-12-09
1386,275,314.68,2026-01-03
1387,275,71.36,2025-12-14
1388,275,303.74,2025-12-09
1389,276,95.75,2025-09-14
1390,277,215.45,2025-11-16
1391,277,114.52,2025-11-19
1392,278,360.07,2025-12-18
1393,279,390.72,2025-10-12
1394,279,439.13,2025-08-01
1395,279,446.74,2025-12-07
1396,279,353.42,2025-10-16
1397,279,451.65,2025-09-14
1398,279,170.35,2025-05-22
1399,279,94.67,2025-12-01
1400,279,208.11,2025-08-14
1401,279,198.64,2026-01-06
1402,279,51.58,2026-01-25
1403,280,484.45,2025-12-24
1404,280,169.9,2025-12-22
1405,280,452.0,2025-11-14
1406,280,403.94,2025-12-21
1407,280,361.01,2026-01-30
1408,281,306.14,2025-09-12
1409,281,356.47,2025-11-17
1410,281,336.51,2025-12-09
1411,281,165.71,2025-11-25
1412,281,106.1,2025-08-22
1413,281,426.24,2025-11-12
1414,281,60.79,2025-10-06
1415,281,424.39,2026-01-30
1416,283,163.85,2025-12-11
1417,283,221.6,2025-10-31
1418,283,238.38,2025-09-22
1419,283,475.82,2026-01-09
1420,283,477.85,2025-12-27
1421,283,44.09,2025-12-24
1422,283,491.26,2025-10-20
1423,283,124.24,2025-12-11
1424,283,446.64,2025-12-03
1425,283,56.48,2026-01-23
1426,284,282.61,2025-09-18
1427,284,338.94,2025-07-24
1428,284,438.48,2026-01-31
1429,284,396.54,2025-08-29
1430,284,330.37,2025-08-26
1431,284,351.72,2025-09-19
1432,284,373.06,2025-11-03
1433,284,327.31,2025-07-27
1434,285,196.61,2026-01-29
1435,286,348.34,2026-01-21
1436,286,135.73,2025-12-08
1437,286,299.62,2025-11-05
1438,286,281.71,2025-11-23
1439,286,187.42,2025-12-18
1440,286,153.79,2025-12-28
1441,286,454.0,2025-10-13
1442,286,277.61,2026-01-30
1443,286,265.23,2025-12-23
1444,287,340.91,2025-12-29
1445,287,492.37,2026-01-26
1446,287,497.86,2025-08-25
1447,287,86.13,2025-12-06
1448,287,158.59,2025-12-09
1449,288,216.58,2025-12-18
1450,288,353.79,2025-12-24
1451,288,68.87,2025-12-13
1452,288,43.25,2025-11-24
1453,289,286.22,2025-09-05
1454,289,262.96,2025-11-26
1455,289,304.45,2026-01-12
1456,289,485.99,2025-11-11
1457,290,475.04,2025-08-18
1458,291,468.08,2025-12-12
1459,291,64.44,2025-11-25
1460,291,331.62,2025-12-22
1461,291,204.6,2026-01-29
1462,292,131.93,2026-01-02
1463,292,321.8,2025-11-20
1464,293,38.51,2026-01-31
1465,293,34.86,2026-01-07
1466,293,307.66,2025-10-30
1467,293,148.45,2025-08-10
1468,293,114.1,2025-06-06
1469,293,62.22,2025-06-16
1470,293,64.88,2025-10-24
1471,294,189.15,2026-01-03
1472,294,442.26,2026-01-08
1473,296,203.35,2026-02-04
1474,296,244.49,2025-11-21
1475,296,249.05,2025-10-06
1476,296,471.8,2025-11-25
1477,297,480.24,2025-09-25
1478,297,296.56,2025-10-18
1479,297,297.63,2025-11-01
1480,297,357.95,2025-12-04
1481,297,389.16,2026-01-09
1482,297,422.45,2025-11-13
1483,297,121.79,2025-08-31
1484,297,108.0,2026-02-05
1485,297,136.92,2025-10-21
1486,297,335.14,2025-11-23
1487,298,336.88,2025-10-08
1488,298,476.67,2025-12-21
1489,298,308.49,2025-10-08
1490,298,492.26,2025-11-05
1491,298,293.06,2025-12-16
1492,298,497.32,2025-09-26
1493,299,332.61,2025-10-11
1494,299,165.98,2025-03-05
1495,299,157.34,2025-05-20
1496,299,75.45,2025-08-22
1497,299,447.16,2025-08-02
1498,299,201.01,2025-12-15
1499,299,413.57,2025-05-03
1500,300,383.24,2025-10-30
1501,300,426.22,2025-11-28
1502,300,167.22,2026-01-01
1503,300,410.49,2025-11-20
1504,300,136.07,2026-01-13
1505,300,420.74,2026-01-28
1506,301,439.61,2025-11-09
1507,301,175.81,2025-10-30
1508,301,207.67,2026-01-03
1509,301,447.63,2025-11-14
1510,301,284.99,2025-12-09
1511,301,61.21,2025-10-11
1512,301,350.38,2025-10-11
1513,301,379.26,2025-11-11
1514,301,400.4,2026-02-02
1515,302,122.55,2025-09-25
1516,303,351.79,2025-05-10
1517,303,229.12,2025-05-16
1518,303,130.93,2025-11-11
1519,303,101.05,2025-11-06
1520,303,148.23,2025-08-31
1521,303,128.85,2026-01-05
1522,303,199.0,2025-12-20
1523,304,217.87,2025-04-18
1524,304,403.79,2025-03-29
1525,304,67.14,2025-05-10
1526,304,294.92,2025-06-19
1527,304,251.59,2026-02-04
1528,304,367.43,2025-05-09
1529,305,121.14,2025-09-11
1530,305,389.59,2025-12-21
1531,305,262.91,2025-08-11
1532,305,307.54,2025-12-15
1533,306,478.26,2026-01-01
1534,306,376.21,2025-12-06
1535,306,221.49,2026-01-11
1536,306,254.6,2026-01-31
1537,306,49.25,2026-01-17
1538,306,58.08,2026-02-02
1539,306,359.05,2025-12-22
1540,306,273.37,2026-01-30
1541,306,484.69,2025-12-29
1542,307,434.43,2025-08-04
1543,307,82.77,2025-11-24
1544,307,158.16,2025-12-07
1545,307,364.38,2025-07-24
1546,307,199.38,2025-05-26
1547,307,162.0,2025-11-11
1548,307,414.22,2025-09-23
1549,307,122.59,2025-08-09
1550,307,468.82,2025-07-21
1551,308,380.78,2025-08-19
1552,308,255.81,2026-01-29
1553,308,116.34,2025-07-31
1554,308,28.59,2025-08-30
1555,308,359.69,2026-02-04
1556,308,265.4,2025-07-23
1557,308,57.48,2025-05-12
1558,308,406.45,2025-12-01
1559,309,55.26,2025-12-14
1560,310,107.37,2026-01-04
1561,310,389.44,2026-01-18
1562,310,444.52,2025-11-25
1563,310,440.11,2025-11-17
1564,310,172.15,2025-11-02
1565,310,326.24,2026-01-26
1566,310,378.9,2025-12-08
1567,311,446.96,2026-02-05
1568,311,167.4,2026-01-07
1569,311,424.67,2026-01-16
1570,311,34.96,2026-02-03
1571,311,183.45,2026-02-05
1572,311,486.39,2026-01-04
1573,314,445.7,2026-02-02
1574,314,396.22,2025-04-27
1575,314,369.4,2025-12-24
1576,314,183.23,2025-07-09
1577,314,482.31,2025-12-31
1578,314,62.04,2025-05-11
1579,314,252.47,2025-12-09
1580,314,414.79,2025-07-20
1581,314,307.66,2025-05-24
1582,315,320.45,2026-01-30
1583,316,297.47,2025-08-26
1584,317,40.93,2025-05-28
1585,317,62.0,2025-08-24
1586,317,98.85,2025-08-19
1587,317,152.68,2025-09-01
1588,317,228.69,2026-01-25
1589,317,429.27,2025-04-25
1590,317,495.44,2025-03-09
1591,318,84.09,2026-01-28
1592,318,200.46,2026-01-26
1593,318,272.61,2026-01-23
1594,318,296.57,2026-01-31
1595,319,144.21,2025-10-03
1596,319,290.47,2026-01-14
1597,319,457.97,2026-01-06
1598,320,395.62,2025-11-10
1599,320,34.99,2025-12-08
1600,320,292.39,2025-12-26
1601,320,402.9,2025-10-26
1602,320,168.55,2025-11-27
1603,320,247.8,2026-01-16
1604,322,444.83,2025-04-12
1605,322,57.09,2026-01-21
1606,322,285.69,2025-09-28
1607,322,214.99,2025-10-26
1608,322,365.85,2025-12-28
1609,323,104.26,2025-08-03
1610,323,407.99,2025-08-25
1611,323,57.58,2025-11-02
1612,323,126.49,2025-08-14
1613,323,227.71,2025-12-30
1614,323,429.16,2025-09-18
1615,323,374.56,2025-11-20
1616,323,219.33,2025-08-19
1617,324,259.56,2025-08-31
1618,324,266.24,2025-10-09
1619,324,45.26,2025-08-31
1620,325,243.58,2025-11-11
1621,326,125.72,2026-01-29
1622,328,322.38,2026-01-02
1623,328,457.02,2025-11-13
1624,328,369.08,2025-11-29
1625,328,165.49,2026-02-02
1626,328,254.3,2025-12-24
1627,329,145.36,2025-07-13
1628,329,471.16,2025-07-30
1629,329,95.87,2025-11-13
1630,329,436.99,2025-08-20
1631,329,280.9,2025-11-09
1632,329,493.31,2025-10-17
1633,329,262.27,2025-11-04
1634,329,283.46,2025-11-17
1635,329,21.01,2025-09-15
1636,330,52.32,2025-12-31
1637,330,237.77,2025-11-29
1638,330,418.11,2026-01-30
1639,330,274.08,2025-11-01
1640,331,90.23,2026-01-21
1641,332,487.34,2026-01-06
1642,332,254.52,2025-11-29
1643,332,391.06,2025-09-20
1644,332,199.38,2025-11-29
1645,332,113.58,2025-12-06
1646,332,87.26,2025-12-21
1647,334,151.58,2025-10-26
1648,334,110.4,2026-01-29
1649,335,189.26,2025-12-24
1650,335,120.56,2026-01-21
1651,335,478.0,2026-01-18
1652,335,384.06,2025-12-10
1653,336,78.27,2026-02-05
1654,336,256.6,2026-02-02
1655,337,437.13,2025-11-15
1656,337,159.45,2025-04-23
1657,337,303.43,2025-07-28
1658,338,296.36,2025-11-15
1659,338,445.74,2025-05-16
1660,339,202.59,2025-11-26
1661,339,333.86,2026-01-03
1662,339,199.42,2025-11-13
1663,341,266.41,2025-11-06
1664,341,217.63,2025-09-13
1665,341,206.11,2025-08-09
1666,342,67.18,2026-01-12
1667,342,462.48,2026-01-21
1668,343,167.76,2025-12-16
1669,343,417.98,2025-11-22
1670,343,373.01,2025-04-23
1671,343,368.23,2025-08-13
1672,343,428.38,2026-01-22
1673,343,260.24,2026-01-23
1674,343,55.98,2025-09-08
1675,343,431.38,2025-12-02
1676,343,394.49,2025-04-20
1677,344,238.27,2026-02-03
1678,344,26.53,2026-01-11
1679,344,321.91,2026-01-28
1680,344,107.51,2026-01-27
1681,344,121.64,2026-01-20
1682,345,470.39,2026-01-04
1683,345,55.69,2025-10-13
1684,345,74.81,2025-10-25
1685,345,288.92,2025-12-25
1686,345,478.17,2025-12-01
1687,345,403.67,2025-10-09
1688,345,199.09,2025-10-01
1689,345,67.73,2025-10-03
1690,346,168.98,2025-06-22
1691,346,406.22,2026-01-24
1692,347,408.5,2025-12-01
1693,347,177.31,2025-12-28
1694,347,171.37,2025-12-09
1695,347,22.71,2026-01-03
1696,347,416.25,2025-12-16
1697,347,202.78,2025-11-15
1698,347,215.03,2026-02-04
1699,347,391.92,2025-12-24
1700,347,22.29,2025-11-28
1701,348,279.81,2026-01-16
1702,348,272.6,2026-02-05
1703,348,440.86,2026-01-23
1704,348,172.21,2026-01-14
1705,348,456.74,2026-01-29
1706,348,213.27,2025-12-19
1707,348,47.82,2026-01-11
1708,349,235.53,2025-05-18
1709,349,293.9,2025-05-16
1710,349,36.43,2025-06-22
1711,349,198.36,2025-04-22
1712,349,222.17,2025-05-02
1713,349,278.49,2025-10-05
1714,349,336.17,2025-05-17
1715,349,468.62,2025-09-27
1716,349,233.58,2026-01-22
1717,352,389.15,2026-01-28
1718,352,20.04,2026-01-31
1719,352,36.32,2025-11-03
1720,352,308.66,2025-09-15
1721,352,383.16,2025-10-31
1722,353,405.51,2026-01-09
1723,353,412.66,2025-11-26
1724,353,216.95,2025-12-12
1725,353,248.14,2025-11-29
1726,354,270.77,2025-11-16
1727,354,250.61,2026-01-21
1728,354,150.17,2025-12-25
1729,354,45.9,2025-10-01
1730,354,115.33,2025-07-31
1731,354,255.49,2025-10-06
1732,354,239.98,2025-09-14
1733,354,405.38,2025-10-04
1734,354,166.9,2026-01-27
1735,355,128.09,2026-01-20
1736,355,471.01,2025-12-07
1737,355,219.17,2025-12-09
1738,355,22.0,2025-12-22
1739,356,288.77,2026-01-30
1740,356,245.21,2025-09-23
1741,356,361.09,2025-08-20
1742,356,432.4,2025-11-30
1743,356,218.37,2025-09-25
1744,356,388.21,2025-09-12
1745,357,458.26,2026-02-03
